account_id,user_id,username,bank_name,account_type,currency,balance
acc_001548_1,1548,fatma1548,Yapı Kredi,savings,TRY,3354.55
acc_001549_1,1549,can1549,Akbank,current,TRY,3094.56
acc_001549_2,1549,can1549,Yapı Kredi,current,TRY,1028.31
acc_001549_3,1549,can1549,İş Bankası,current,TRY,753.14
acc_001550_1,1550,leyla1550,Halkbank,current,TRY,2683.27
acc_001551_1,1551,esra1551,Yapı Kredi,current,TRY,1808.06
acc_001552_1,1552,mert1552,TEB,savings,TRY,0.0
acc_001552_2,1552,mert1552,Ziraat,savings,TRY,3206.65
acc_001553_1,1553,oguz1553,Enpara,current,TRY,767.84
acc_001553_2,1553,oguz1553,DenizBank,current,TRY,1796.27
acc_001553_3,1553,oguz1553,Ziraat,current,TRY,2475.33
acc_001554_1,1554,i̇rem1554,DenizBank,savings,TRY,3793.98
acc_001554_2,1554,i̇rem1554,VakıfBank,current,TRY,248.95
acc_001555_1,1555,can1555,TEB,current,TRY,947.2
acc_001555_2,1555,can1555,İş Bankası,current,TRY,2198.64
acc_001555_3,1555,can1555,Halkbank,savings,TRY,786.17
acc_001556_1,1556,omer1556,TEB,savings,TRY,123.06
acc_001556_2,1556,omer1556,İş Bankası,current,TRY,2512.74
acc_001556_3,1556,omer1556,Ziraat,savings,TRY,249.76
acc_001557_1,1557,i̇rem1557,Ziraat,savings,TRY,98.7
acc_001557_2,1557,i̇rem1557,VakıfBank,savings,TRY,2029.07
acc_001558_1,1558,nisa1558,Akbank,current,TRY,3168.47
acc_001558_2,1558,nisa1558,Halkbank,savings,TRY,2116.53
acc_001559_1,1559,kerem1559,Yapı Kredi,current,TRY,5695.45
acc_001560_1,1560,naz1560,VakıfBank,savings,TRY,5109.48
acc_001560_2,1560,naz1560,Garanti,current,TRY,0.0
acc_001561_1,1561,murat1561,VakıfBank,savings,TRY,1937.74
acc_001561_2,1561,murat1561,Akbank,savings,TRY,2751.24
acc_001562_1,1562,kadir1562,TEB,current,TRY,3297.2
acc_001562_2,1562,kadir1562,VakıfBank,savings,TRY,2546.84
acc_001562_3,1562,kadir1562,Garanti,savings,TRY,917.96
acc_001563_1,1563,yasemin1563,VakıfBank,current,TRY,4126.96
acc_001564_1,1564,leyla1564,Akbank,current,TRY,248.83
acc_001564_2,1564,leyla1564,TEB,current,TRY,0.0
acc_001564_3,1564,leyla1564,Enpara,savings,TRY,3594.88
acc_001565_1,1565,leyla1565,TEB,current,TRY,3828.3
acc_001566_1,1566,dilan1566,Akbank,current,TRY,2691.94
acc_001567_1,1567,eda1567,VakıfBank,savings,TRY,1539.66
acc_001567_2,1567,eda1567,DenizBank,current,TRY,5329.7
acc_001568_1,1568,gokhan1568,Yapı Kredi,savings,TRY,3350.18
acc_001569_1,1569,mert1569,İş Bankası,savings,TRY,830.59
acc_001569_2,1569,mert1569,Akbank,savings,TRY,2043.46
acc_001570_1,1570,murat1570,VakıfBank,savings,TRY,966.96
acc_001570_2,1570,murat1570,Yapı Kredi,savings,TRY,2168.48
acc_001571_1,1571,cenk1571,Yapı Kredi,savings,TRY,3922.04
acc_001571_2,1571,cenk1571,VakıfBank,savings,TRY,0.0
acc_001572_1,1572,yigit1572,Halkbank,savings,TRY,2446.67
acc_001572_2,1572,yigit1572,VakıfBank,current,TRY,0.0
acc_001572_3,1572,yigit1572,Garanti,savings,TRY,3536.79
acc_001573_1,1573,melike1573,Akbank,current,TRY,513.8
acc_001573_2,1573,melike1573,Ziraat,savings,TRY,3053.92
acc_001574_1,1574,dilan1574,Ziraat,current,TRY,5457.02
acc_001575_1,1575,sena1575,Garanti,current,TRY,651.47
acc_001575_2,1575,sena1575,DenizBank,savings,TRY,1657.9
acc_001575_3,1575,sena1575,Enpara,current,TRY,3476.76
acc_001576_1,1576,sena1576,DenizBank,current,TRY,5463.91
acc_001577_1,1577,i̇rem1577,TEB,current,TRY,2852.46
acc_001577_2,1577,i̇rem1577,VakıfBank,current,TRY,1263.51
acc_001577_3,1577,i̇rem1577,Enpara,current,TRY,1611.59
acc_001578_1,1578,elif1578,Akbank,current,TRY,636.31
acc_001578_2,1578,elif1578,Yapı Kredi,current,TRY,4533.43
acc_001579_1,1579,sena1579,Yapı Kredi,savings,TRY,3030.89
acc_001580_1,1580,sena1580,VakıfBank,current,TRY,0.0
acc_001580_2,1580,sena1580,Garanti,savings,TRY,2196.19
acc_001581_1,1581,cenk1581,VakıfBank,current,TRY,5975.54
acc_001582_1,1582,yigit1582,Yapı Kredi,savings,TRY,2191.92
acc_001582_2,1582,yigit1582,İş Bankası,savings,TRY,1519.92
acc_001583_1,1583,tolga1583,Yapı Kredi,savings,TRY,3571.73
acc_001584_1,1584,oguz1584,Halkbank,current,TRY,4224.79
acc_001585_1,1585,sena1585,DenizBank,savings,TRY,1200.44
acc_001585_2,1585,sena1585,Halkbank,current,TRY,1415.96
acc_001585_3,1585,sena1585,Ziraat,current,TRY,361.08
acc_001586_1,1586,yaren1586,Halkbank,savings,TRY,3.3
acc_001586_2,1586,yaren1586,İş Bankası,current,TRY,2734.78
acc_001587_1,1587,esra1587,Yapı Kredi,current,TRY,1562.96
acc_001587_2,1587,esra1587,Halkbank,current,TRY,3806.4
acc_001588_1,1588,volkan1588,DenizBank,current,TRY,6939.82
acc_001589_1,1589,onur1589,İş Bankası,current,TRY,1027.84
acc_001589_2,1589,onur1589,Garanti,current,TRY,1218.05
acc_001589_3,1589,onur1589,TEB,current,TRY,78.06
acc_001590_1,1590,eda1590,VakıfBank,current,TRY,1897.67
acc_001590_2,1590,eda1590,Halkbank,current,TRY,5044.53
acc_001591_1,1591,kubra1591,Yapı Kredi,current,TRY,970.79
acc_001591_2,1591,kubra1591,Ziraat,savings,TRY,4684.91
acc_001592_1,1592,hakan1592,Enpara,savings,TRY,551.87
acc_001592_2,1592,hakan1592,Yapı Kredi,current,TRY,2408.16
acc_001592_3,1592,hakan1592,İş Bankası,savings,TRY,2378.99
acc_001593_1,1593,murat1593,Ziraat,current,TRY,1225.06
acc_001593_2,1593,murat1593,Garanti,savings,TRY,690.86
acc_001594_1,1594,dilan1594,İş Bankası,savings,TRY,1160.19
acc_001594_2,1594,dilan1594,Enpara,current,TRY,4112.33
acc_001594_3,1594,dilan1594,Akbank,current,TRY,144.24
acc_001595_1,1595,kerem1595,Yapı Kredi,current,TRY,635.86
acc_001595_2,1595,kerem1595,Akbank,current,TRY,1345.72
acc_001595_3,1595,kerem1595,DenizBank,current,TRY,2321.23
acc_001596_1,1596,yigit1596,VakıfBank,savings,TRY,1460.77
acc_001596_2,1596,yigit1596,Halkbank,savings,TRY,985.72
acc_001597_1,1597,ahmet1597,Enpara,savings,TRY,1689.92
acc_001597_2,1597,ahmet1597,DenizBank,current,TRY,240.7
acc_001598_1,1598,i̇rem1598,Ziraat,savings,TRY,363.29
acc_001598_2,1598,i̇rem1598,DenizBank,current,TRY,1532.98
acc_001598_3,1598,i̇rem1598,TEB,savings,TRY,2410.65
acc_001599_1,1599,omer1599,Halkbank,current,TRY,5864.35
acc_001600_1,1600,zeynep1600,Ziraat,current,TRY,3877.74
acc_001601_1,1601,esra1601,TEB,savings,TRY,117.61
acc_001601_2,1601,esra1601,Akbank,savings,TRY,1138.95
acc_001601_3,1601,esra1601,İş Bankası,current,TRY,0.0
acc_001602_1,1602,melike1602,Halkbank,savings,TRY,678.44
acc_001602_2,1602,melike1602,Ziraat,savings,TRY,344.96
acc_001602_3,1602,melike1602,TEB,current,TRY,3281.23
acc_001603_1,1603,murat1603,Enpara,savings,TRY,2508.57
acc_001604_1,1604,oguz1604,Ziraat,current,TRY,804.49
acc_001604_2,1604,oguz1604,VakıfBank,current,TRY,2227.02
acc_001604_3,1604,oguz1604,Yapı Kredi,current,TRY,3679.76
acc_001605_1,1605,kerem1605,İş Bankası,savings,TRY,0.0
acc_001605_2,1605,kerem1605,VakıfBank,current,TRY,1295.85
acc_001605_3,1605,kerem1605,TEB,savings,TRY,5547.52
acc_001606_1,1606,esra1606,Yapı Kredi,savings,TRY,2410.58
acc_001606_2,1606,esra1606,Enpara,savings,TRY,569.68
acc_001606_3,1606,esra1606,Garanti,savings,TRY,601.15
acc_001607_1,1607,onur1607,İş Bankası,savings,TRY,568.13
acc_001607_2,1607,onur1607,DenizBank,savings,TRY,407.71
acc_001607_3,1607,onur1607,Halkbank,savings,TRY,1503.99
acc_001608_1,1608,zeynep1608,DenizBank,savings,TRY,631.87
acc_001608_2,1608,zeynep1608,İş Bankası,current,TRY,2381.56
acc_001608_3,1608,zeynep1608,VakıfBank,savings,TRY,236.62
acc_001609_1,1609,cenk1609,İş Bankası,current,TRY,5507.27
acc_001610_1,1610,sila1610,VakıfBank,current,TRY,3993.55
acc_001611_1,1611,rabia1611,TEB,current,TRY,2003.05
acc_001612_1,1612,yasemin1612,Garanti,savings,TRY,0.0
acc_001612_2,1612,yasemin1612,Ziraat,savings,TRY,1292.28
acc_001612_3,1612,yasemin1612,DenizBank,current,TRY,1389.12
acc_001613_1,1613,onur1613,DenizBank,savings,TRY,3709.07
acc_001613_2,1613,onur1613,Halkbank,savings,TRY,1131.04
acc_001614_1,1614,umut1614,VakıfBank,savings,TRY,6720.93
acc_001615_1,1615,volkan1615,Garanti,current,TRY,0.0
acc_001615_2,1615,volkan1615,DenizBank,savings,TRY,2023.35
acc_001615_3,1615,volkan1615,Halkbank,savings,TRY,2866.59
acc_001616_1,1616,onur1616,Halkbank,current,TRY,4939.71
acc_001617_1,1617,can1617,DenizBank,current,TRY,766.5
acc_001617_2,1617,can1617,Enpara,savings,TRY,1715.42
acc_001617_3,1617,can1617,TEB,savings,TRY,942.51
acc_001618_1,1618,kerem1618,Yapı Kredi,savings,TRY,6429.43
acc_001619_1,1619,ahmet1619,Akbank,savings,TRY,2530.97
acc_001619_2,1619,ahmet1619,TEB,savings,TRY,800.73
acc_001619_3,1619,ahmet1619,Ziraat,current,TRY,807.78
acc_001620_1,1620,dilan1620,Yapı Kredi,savings,TRY,5295.27
acc_001621_1,1621,tugce1621,Enpara,current,TRY,5734.88
acc_001622_1,1622,zeynep1622,VakıfBank,current,TRY,4182.92
acc_001623_1,1623,i̇lker1623,VakıfBank,savings,TRY,0.0
acc_001623_2,1623,i̇lker1623,Garanti,savings,TRY,2681.07
acc_001623_3,1623,i̇lker1623,Enpara,savings,TRY,36.0
acc_001624_1,1624,hilal1624,Halkbank,current,TRY,4930.28
acc_001625_1,1625,fatma1625,VakıfBank,savings,TRY,5489.81
acc_001625_2,1625,fatma1625,Yapı Kredi,savings,TRY,537.68
acc_001626_1,1626,naz1626,TEB,current,TRY,1200.4
acc_001626_2,1626,naz1626,Garanti,current,TRY,1917.29
acc_001627_1,1627,cenk1627,İş Bankası,savings,TRY,578.85
acc_001627_2,1627,cenk1627,Akbank,current,TRY,4193.3
acc_001628_1,1628,umut1628,İş Bankası,savings,TRY,4334.89
acc_001629_1,1629,oguz1629,Yapı Kredi,current,TRY,1807.6
acc_001629_2,1629,oguz1629,Halkbank,current,TRY,911.01
acc_001630_1,1630,i̇rem1630,Garanti,savings,TRY,1163.61
acc_001630_2,1630,i̇rem1630,Yapı Kredi,current,TRY,5268.0
acc_001631_1,1631,selin1631,Garanti,savings,TRY,3303.49
acc_001632_1,1632,esra1632,Akbank,savings,TRY,2584.87
acc_001632_2,1632,esra1632,Ziraat,savings,TRY,1055.96
acc_001632_3,1632,esra1632,VakıfBank,savings,TRY,964.88
acc_001633_1,1633,kadir1633,İş Bankası,savings,TRY,3896.36
acc_001633_2,1633,kadir1633,DenizBank,savings,TRY,1170.76
acc_001634_1,1634,nisa1634,Halkbank,current,TRY,1941.79
acc_001635_1,1635,i̇rem1635,TEB,savings,TRY,1223.54
acc_001635_2,1635,i̇rem1635,Yapı Kredi,savings,TRY,2431.7
acc_001636_1,1636,selin1636,Halkbank,savings,TRY,808.73
acc_001636_2,1636,selin1636,Yapı Kredi,current,TRY,4911.3
acc_001637_1,1637,can1637,Yapı Kredi,current,TRY,4762.42
acc_001637_2,1637,can1637,VakıfBank,savings,TRY,3534.28
acc_001638_1,1638,ahmet1638,VakıfBank,current,TRY,2694.45
acc_001639_1,1639,yaren1639,İş Bankası,savings,TRY,218.47
acc_001639_2,1639,yaren1639,Halkbank,current,TRY,1261.52
acc_001639_3,1639,yaren1639,VakıfBank,savings,TRY,2532.52
acc_001640_1,1640,omer1640,Yapı Kredi,current,TRY,2422.61
acc_001641_1,1641,kadir1641,Akbank,savings,TRY,1028.67
acc_001641_2,1641,kadir1641,TEB,current,TRY,2016.9
acc_001642_1,1642,ayse1642,Halkbank,savings,TRY,5736.15
acc_001643_1,1643,hakan1643,Halkbank,savings,TRY,1380.42
acc_001643_2,1643,hakan1643,Yapı Kredi,current,TRY,2065.98
acc_001643_3,1643,hakan1643,Ziraat,current,TRY,1793.66
acc_001644_1,1644,elif1644,DenizBank,current,TRY,1552.02
acc_001644_2,1644,elif1644,TEB,savings,TRY,394.98
acc_001644_3,1644,elif1644,Yapı Kredi,current,TRY,1658.01
acc_001645_1,1645,yasemin1645,Enpara,current,TRY,3610.06
acc_001645_2,1645,yasemin1645,VakıfBank,savings,TRY,501.6
acc_001645_3,1645,yasemin1645,Akbank,current,TRY,3564.24
acc_001646_1,1646,omer1646,Yapı Kredi,savings,TRY,5115.82
acc_001647_1,1647,ayse1647,Halkbank,savings,TRY,495.35
acc_001647_2,1647,ayse1647,Ziraat,current,TRY,401.32
acc_001647_3,1647,ayse1647,DenizBank,current,TRY,1728.2
acc_001648_1,1648,rabia1648,Akbank,savings,TRY,3708.22
acc_001648_2,1648,rabia1648,Garanti,savings,TRY,0.0
acc_001649_1,1649,volkan1649,Akbank,savings,TRY,0.0
acc_001649_2,1649,volkan1649,DenizBank,savings,TRY,5155.01
acc_001650_1,1650,fatma1650,Yapı Kredi,current,TRY,1745.01
acc_001650_2,1650,fatma1650,DenizBank,current,TRY,1578.58
acc_001650_3,1650,fatma1650,VakıfBank,savings,TRY,1125.1
acc_001651_1,1651,hakan1651,VakıfBank,savings,TRY,7294.89
acc_001652_1,1652,selin1652,Akbank,current,TRY,3470.47
acc_001652_2,1652,selin1652,Yapı Kredi,current,TRY,961.14
acc_001652_3,1652,selin1652,Enpara,current,TRY,1537.95
acc_001653_1,1653,gokhan1653,Garanti,savings,TRY,4302.25
acc_001654_1,1654,leyla1654,Akbank,current,TRY,5713.91
acc_001655_1,1655,sila1655,Garanti,current,TRY,2650.74
acc_001655_2,1655,sila1655,İş Bankası,savings,TRY,985.0
acc_001656_1,1656,rabia1656,DenizBank,current,TRY,5152.27
acc_001657_1,1657,ahmet1657,Ziraat,current,TRY,0.0
acc_001657_2,1657,ahmet1657,VakıfBank,current,TRY,3417.82
acc_001657_3,1657,ahmet1657,Akbank,savings,TRY,1268.57
acc_001658_1,1658,i̇rem1658,Yapı Kredi,current,TRY,441.77
acc_001658_2,1658,i̇rem1658,Ziraat,savings,TRY,3219.48
acc_001659_1,1659,kubra1659,Enpara,current,TRY,2650.33
acc_001659_2,1659,kubra1659,İş Bankası,savings,TRY,1850.56
acc_001660_1,1660,melike1660,Garanti,savings,TRY,111.64
acc_001660_2,1660,melike1660,VakıfBank,savings,TRY,4287.57
acc_001660_3,1660,melike1660,Halkbank,current,TRY,769.69
acc_001661_1,1661,kubra1661,Garanti,current,TRY,488.3
acc_001661_2,1661,kubra1661,Yapı Kredi,savings,TRY,538.34
acc_001661_3,1661,kubra1661,Enpara,savings,TRY,1365.51
acc_001662_1,1662,volkan1662,Halkbank,current,TRY,3811.24
acc_001663_1,1663,melike1663,Garanti,savings,TRY,5260.64
acc_001664_1,1664,eda1664,Enpara,current,TRY,4025.28
acc_001664_2,1664,eda1664,VakıfBank,current,TRY,2343.41
acc_001664_3,1664,eda1664,TEB,savings,TRY,709.14
acc_001665_1,1665,can1665,TEB,savings,TRY,1678.97
acc_001665_2,1665,can1665,VakıfBank,current,TRY,6366.39
acc_001666_1,1666,nisa1666,TEB,current,TRY,0.0
acc_001666_2,1666,nisa1666,VakıfBank,savings,TRY,1820.1
acc_001666_3,1666,nisa1666,Akbank,current,TRY,700.89
acc_001667_1,1667,yasemin1667,İş Bankası,savings,TRY,485.11
acc_001667_2,1667,yasemin1667,DenizBank,savings,TRY,1960.45
acc_001668_1,1668,oguz1668,Garanti,current,TRY,3825.2
acc_001668_2,1668,oguz1668,VakıfBank,savings,TRY,0.0
acc_001669_1,1669,pinar1669,Akbank,current,TRY,0.0
acc_001669_2,1669,pinar1669,TEB,savings,TRY,5267.08
acc_001670_1,1670,gokhan1670,Enpara,savings,TRY,3163.45
acc_001671_1,1671,omer1671,Yapı Kredi,savings,TRY,3313.82
acc_001671_2,1671,omer1671,Garanti,current,TRY,726.79
acc_001672_1,1672,umut1672,DenizBank,savings,TRY,1541.95
acc_001672_2,1672,umut1672,Garanti,savings,TRY,4503.4
acc_001673_1,1673,ahmet1673,Garanti,current,TRY,0.0
acc_001673_2,1673,ahmet1673,Enpara,savings,TRY,1664.25
acc_001673_3,1673,ahmet1673,Yapı Kredi,current,TRY,1106.39
acc_001674_1,1674,sila1674,DenizBank,current,TRY,1154.37
acc_001674_2,1674,sila1674,İş Bankası,current,TRY,0.0
acc_001674_3,1674,sila1674,Ziraat,savings,TRY,2856.6
acc_001675_1,1675,sena1675,Ziraat,savings,TRY,2367.64
acc_001675_2,1675,sena1675,TEB,current,TRY,1052.27
acc_001675_3,1675,sena1675,Yapı Kredi,current,TRY,269.53
acc_001676_1,1676,pinar1676,TEB,savings,TRY,4731.13
acc_001677_1,1677,omer1677,DenizBank,current,TRY,3740.97
acc_001678_1,1678,kerem1678,Garanti,current,TRY,4025.21
acc_001678_2,1678,kerem1678,Halkbank,current,TRY,405.56
acc_001678_3,1678,kerem1678,TEB,current,TRY,1727.02
acc_001679_1,1679,cenk1679,Garanti,savings,TRY,5778.5
acc_001680_1,1680,selin1680,TEB,savings,TRY,3005.85
acc_001681_1,1681,dilan1681,Garanti,savings,TRY,3408.04
acc_001681_2,1681,dilan1681,İş Bankası,current,TRY,854.1
acc_001682_1,1682,ayse1682,Yapı Kredi,savings,TRY,4364.71
acc_001683_1,1683,rabia1683,Yapı Kredi,current,TRY,1148.13
acc_001683_2,1683,rabia1683,TEB,savings,TRY,3377.18
acc_001684_1,1684,kubra1684,Garanti,savings,TRY,2418.94
acc_001684_2,1684,kubra1684,İş Bankası,current,TRY,2211.84
acc_001685_1,1685,can1685,DenizBank,savings,TRY,3324.96
acc_001685_2,1685,can1685,Garanti,savings,TRY,1215.78
acc_001686_1,1686,onur1686,Garanti,current,TRY,0.0
acc_001686_2,1686,onur1686,İş Bankası,savings,TRY,2514.73
acc_001686_3,1686,onur1686,Yapı Kredi,savings,TRY,90.19
acc_001687_1,1687,nisa1687,VakıfBank,current,TRY,2320.75
acc_001687_2,1687,nisa1687,Ziraat,current,TRY,705.49
acc_001687_3,1687,nisa1687,Yapı Kredi,savings,TRY,3130.09
acc_001688_1,1688,sila1688,Enpara,savings,TRY,5544.91
acc_001689_1,1689,oguz1689,TEB,current,TRY,3243.37
acc_001689_2,1689,oguz1689,Ziraat,current,TRY,1349.2
acc_001689_3,1689,oguz1689,İş Bankası,savings,TRY,1231.27
acc_001690_1,1690,esra1690,Akbank,current,TRY,3620.85
acc_001690_2,1690,esra1690,İş Bankası,current,TRY,226.04
acc_001691_1,1691,selin1691,Garanti,current,TRY,719.09
acc_001691_2,1691,selin1691,İş Bankası,savings,TRY,2166.26
acc_001692_1,1692,naz1692,VakıfBank,savings,TRY,1532.75
acc_001692_2,1692,naz1692,Halkbank,current,TRY,1014.21
acc_001693_1,1693,ayse1693,TEB,current,TRY,1604.14
acc_001693_2,1693,ayse1693,Ziraat,savings,TRY,3329.48
acc_001693_3,1693,ayse1693,Enpara,current,TRY,0.0
acc_001694_1,1694,murat1694,Enpara,current,TRY,540.15
acc_001694_2,1694,murat1694,Ziraat,savings,TRY,2082.7
acc_001695_1,1695,eda1695,Akbank,current,TRY,2842.23
acc_001695_2,1695,eda1695,DenizBank,savings,TRY,32.79
acc_001695_3,1695,eda1695,TEB,savings,TRY,370.35
acc_001696_1,1696,sena1696,Ziraat,current,TRY,5146.24
acc_001696_2,1696,sena1696,Enpara,savings,TRY,0.0
acc_001697_1,1697,rabia1697,VakıfBank,savings,TRY,476.64
acc_001697_2,1697,rabia1697,Enpara,current,TRY,2610.56
acc_001698_1,1698,esra1698,DenizBank,current,TRY,2213.7
acc_001699_1,1699,omer1699,Akbank,current,TRY,1084.32
acc_001699_2,1699,omer1699,İş Bankası,savings,TRY,1956.06
acc_001700_1,1700,yaren1700,TEB,savings,TRY,3271.5
acc_001701_1,1701,deniz1701,Halkbank,current,TRY,6340.01
acc_001702_1,1702,selin1702,Enpara,current,TRY,373.21
acc_001702_2,1702,selin1702,Akbank,savings,TRY,3200.84
acc_001703_1,1703,gokhan1703,DenizBank,current,TRY,0.0
acc_001703_2,1703,gokhan1703,TEB,current,TRY,1733.3
acc_001703_3,1703,gokhan1703,Halkbank,current,TRY,2232.34
acc_001704_1,1704,elif1704,Enpara,savings,TRY,772.84
acc_001704_2,1704,elif1704,Garanti,savings,TRY,0.0
acc_001704_3,1704,elif1704,Yapı Kredi,current,TRY,2110.23
acc_001705_1,1705,omer1705,Ziraat,current,TRY,3028.89
acc_001706_1,1706,elif1706,Ziraat,savings,TRY,726.3
acc_001706_2,1706,elif1706,Akbank,savings,TRY,0.0
acc_001706_3,1706,elif1706,Halkbank,current,TRY,2139.61
acc_001707_1,1707,burak1707,İş Bankası,savings,TRY,1342.42
acc_001707_2,1707,burak1707,VakıfBank,current,TRY,0.0
acc_001707_3,1707,burak1707,Enpara,savings,TRY,1393.79
acc_001708_1,1708,kadir1708,Yapı Kredi,current,TRY,5275.74
acc_001709_1,1709,kubra1709,Ziraat,savings,TRY,5794.38
acc_001710_1,1710,sila1710,Yapı Kredi,current,TRY,5214.63
acc_001711_1,1711,umut1711,Ziraat,savings,TRY,834.32
acc_001711_2,1711,umut1711,VakıfBank,savings,TRY,762.66
acc_001711_3,1711,umut1711,DenizBank,savings,TRY,666.46
acc_001712_1,1712,tugce1712,Akbank,savings,TRY,2458.5
acc_001712_2,1712,tugce1712,Enpara,savings,TRY,640.33
acc_001713_1,1713,pinar1713,Halkbank,savings,TRY,0.0
acc_001713_2,1713,pinar1713,DenizBank,current,TRY,3189.05
acc_001714_1,1714,murat1714,Halkbank,savings,TRY,173.72
acc_001714_2,1714,murat1714,VakıfBank,savings,TRY,1373.91
acc_001715_1,1715,gokhan1715,Yapı Kredi,current,TRY,0.0
acc_001715_2,1715,gokhan1715,Garanti,current,TRY,173.39
acc_001715_3,1715,gokhan1715,İş Bankası,current,TRY,2598.61
acc_001716_1,1716,onur1716,İş Bankası,current,TRY,5909.03
acc_001717_1,1717,dilan1717,TEB,current,TRY,3713.3
acc_001718_1,1718,tugce1718,DenizBank,current,TRY,2788.04
acc_001719_1,1719,elif1719,VakıfBank,savings,TRY,3794.73
acc_001719_2,1719,elif1719,DenizBank,savings,TRY,666.22
acc_001720_1,1720,hakan1720,Ziraat,savings,TRY,3650.45
acc_001721_1,1721,yaren1721,Garanti,savings,TRY,2581.58
acc_001722_1,1722,kerem1722,VakıfBank,current,TRY,1940.46
acc_001722_2,1722,kerem1722,Yapı Kredi,current,TRY,920.77
acc_001723_1,1723,i̇rem1723,Garanti,current,TRY,3298.05
acc_001723_2,1723,i̇rem1723,Yapı Kredi,savings,TRY,711.69
acc_001724_1,1724,i̇lker1724,TEB,current,TRY,7013.73
acc_001725_1,1725,i̇lker1725,Garanti,savings,TRY,729.27
acc_001725_2,1725,i̇lker1725,Yapı Kredi,savings,TRY,3642.62
acc_001726_1,1726,i̇lker1726,Garanti,current,TRY,4018.87
acc_001727_1,1727,tugce1727,Ziraat,savings,TRY,0.0
acc_001727_2,1727,tugce1727,DenizBank,current,TRY,3139.65
acc_001727_3,1727,tugce1727,Garanti,current,TRY,152.11
acc_001728_1,1728,burak1728,Enpara,savings,TRY,5837.35
acc_001729_1,1729,yaren1729,VakıfBank,savings,TRY,1725.64
acc_001729_2,1729,yaren1729,İş Bankası,current,TRY,3716.75
acc_001730_1,1730,murat1730,Garanti,savings,TRY,890.6
acc_001730_2,1730,murat1730,Enpara,current,TRY,1092.24
acc_001730_3,1730,murat1730,DenizBank,current,TRY,1063.85
acc_001731_1,1731,i̇lker1731,İş Bankası,current,TRY,5010.74
acc_001732_1,1732,deniz1732,DenizBank,savings,TRY,3278.1
acc_001732_2,1732,deniz1732,TEB,current,TRY,312.84
acc_001733_1,1733,hakan1733,Enpara,savings,TRY,0.0
acc_001733_2,1733,hakan1733,Akbank,current,TRY,5970.17
acc_001733_3,1733,hakan1733,İş Bankası,current,TRY,750.42
acc_001734_1,1734,leyla1734,İş Bankası,savings,TRY,2652.46
acc_001734_2,1734,leyla1734,VakıfBank,savings,TRY,1056.33
acc_001735_1,1735,onur1735,Halkbank,savings,TRY,1708.17
acc_001735_2,1735,onur1735,DenizBank,savings,TRY,2940.6
acc_001735_3,1735,onur1735,Yapı Kredi,current,TRY,2119.79
acc_001736_1,1736,emre1736,TEB,current,TRY,5781.49
acc_001737_1,1737,dilan1737,Ziraat,savings,TRY,3807.31
acc_001738_1,1738,omer1738,DenizBank,savings,TRY,5220.77
acc_001739_1,1739,leyla1739,Halkbank,savings,TRY,739.59
acc_001739_2,1739,leyla1739,TEB,current,TRY,2500.68
acc_001739_3,1739,leyla1739,Ziraat,savings,TRY,529.05
acc_001740_1,1740,esra1740,Halkbank,current,TRY,1504.7
acc_001740_2,1740,esra1740,TEB,current,TRY,469.7
acc_001741_1,1741,yaren1741,Yapı Kredi,savings,TRY,1302.92
acc_001741_2,1741,yaren1741,İş Bankası,savings,TRY,3867.28
acc_001742_1,1742,selin1742,VakıfBank,savings,TRY,297.67
acc_001742_2,1742,selin1742,Garanti,current,TRY,973.39
acc_001742_3,1742,selin1742,Enpara,savings,TRY,1540.48
acc_001743_1,1743,yigit1743,Garanti,savings,TRY,2098.94
acc_001743_2,1743,yigit1743,VakıfBank,savings,TRY,4223.47
acc_001743_3,1743,yigit1743,Halkbank,savings,TRY,1626.48
acc_001744_1,1744,melike1744,Enpara,savings,TRY,1459.22
acc_001744_2,1744,melike1744,Akbank,savings,TRY,755.5
acc_001744_3,1744,melike1744,Yapı Kredi,current,TRY,1339.83
acc_001745_1,1745,omer1745,VakıfBank,current,TRY,1516.86
acc_001745_2,1745,omer1745,Yapı Kredi,savings,TRY,3926.88
acc_001746_1,1746,umut1746,Ziraat,current,TRY,4207.76
acc_001747_1,1747,yasemin1747,Enpara,savings,TRY,5846.97
acc_001748_1,1748,leyla1748,Enpara,savings,TRY,5.52
acc_001748_2,1748,leyla1748,VakıfBank,current,TRY,1140.56
acc_001748_3,1748,leyla1748,İş Bankası,current,TRY,837.31
acc_001749_1,1749,leyla1749,Yapı Kredi,current,TRY,0.0
acc_001749_2,1749,leyla1749,İş Bankası,savings,TRY,1538.94
acc_001749_3,1749,leyla1749,Garanti,current,TRY,137.31
acc_001750_1,1750,pinar1750,Halkbank,savings,TRY,3953.26
acc_001750_2,1750,pinar1750,TEB,savings,TRY,3286.64
acc_001751_1,1751,yasemin1751,Halkbank,savings,TRY,1681.74
acc_001751_2,1751,yasemin1751,VakıfBank,current,TRY,755.09
acc_001752_1,1752,yigit1752,Enpara,current,TRY,5087.27
acc_001753_1,1753,pinar1753,Akbank,current,TRY,861.32
acc_001753_2,1753,pinar1753,VakıfBank,savings,TRY,6457.89
acc_001754_1,1754,sena1754,TEB,savings,TRY,4095.23
acc_001754_2,1754,sena1754,Enpara,savings,TRY,480.99
acc_001755_1,1755,can1755,Ziraat,savings,TRY,1473.8
