_id,userId,bankName,cardNumber,cardHolderName,balance,currency,isActive,lastSyncedAt,createdAt,source,description
"{""$oid"": ""f3c7cc6712d9d50dece0b1dc""}","{""$oid"": ""d23a67d9e45f27d643b300e8""}",İş Bankası,1898240533301134,Ayşe Çetin,286.48,USD,True,"{""$date"": ""2025-12-18T21:03:54.699000Z""}","{""$date"": ""2025-12-24T19:43:54.699000Z""}",manuel,Kredi Kartım
"{""$oid"": ""5b44dedbc1ef9ccb87513c7a""}","{""$oid"": ""03417abafb31686758ac3c6c""}",Garanti Bankası,4360101192110373,Batuhan Kaya,1299.05,USD,True,"{""$date"": ""2025-12-23T22:02:54.699000Z""}","{""$date"": ""2025-12-24T19:40:54.699000Z""}",mock,Banka Kartım
"{""$oid"": ""ed4f276d68034328d744b0b6""}","{""$oid"": ""63d03b567622646cff46aa01""}",Akbank,8054523568354613,Oğuz Kaya,6714.58,TRY,True,"{""$date"": ""2025-12-17T20:21:54.699000Z""}","{""$date"": ""2025-12-24T19:37:54.699000Z""}",mock,Günlük Harcamalar
"{""$oid"": ""ecb722c8f077af6828ed9fb2""}","{""$oid"": ""8bba129a76e3093dad11941e""}",İş Bankası,8208941379291094,Esra Bozkurt,18687.92,USD,True,"{""$date"": ""2025-12-19T17:17:54.699000Z""}","{""$date"": ""2025-12-24T19:34:54.699000Z""}",mock,Biriktirme Hesabım
"{""$oid"": ""269b722bc13499d0924fd995""}","{""$oid"": ""3b1881558dfbcb861a394fe1""}",Garanti Bankası,4054594469724791,Ahmet Keskin,5268.52,USD,True,"{""$date"": ""2025-12-23T20:52:54.699000Z""}","{""$date"": ""2025-12-24T19:31:54.699000Z""}",manuel,Fatura Hesabım
"{""$oid"": ""e728d9181156267769c02144""}","{""$oid"": ""72319c93225f3f0ae9e05f44""}",Akbank,1269674229591043,Cem Kaya,11340.35,USD,True,"{""$date"": ""2025-12-19T03:46:54.699000Z""}","{""$date"": ""2025-12-24T19:28:54.699000Z""}",openbanking,Kredi Kartım
"{""$oid"": ""b998b6013d649ac51a202a1f""}","{""$oid"": ""045228d11d74c6f92bebd85a""}",İş Bankası,3715376003177313,Batuhan Öztürk,918.28,USD,True,"{""$date"": ""2025-12-22T08:54:54.699000Z""}","{""$date"": ""2025-12-24T19:25:54.699000Z""}",mock,Banka Kartım
"{""$oid"": ""055ecf6990643d5897387b6b""}","{""$oid"": ""4380c301f0efee07b9faf0e7""}",Garanti Bankası,3167044315165505,Esra Demir,19349.92,EUR,True,"{""$date"": ""2025-12-24T06:32:54.699000Z""}","{""$date"": ""2025-12-24T19:22:54.699000Z""}",mock,Biriktirme Hesabım
"{""$oid"": ""79c6b47a3886e2b84618da2e""}","{""$oid"": ""a1ca60b4bf21944db35e52b1""}",Akbank,7112524041350294,Onur Özcan,14506.79,TRY,True,"{""$date"": ""2025-12-19T23:53:54.699000Z""}","{""$date"": ""2025-12-24T19:19:54.699000Z""}",openbanking,Fatura Hesabım
"{""$oid"": ""b081396ccb8329794a4a29f5""}","{""$oid"": ""24052913a013d49519446516""}",İş Bankası,5368241425793465,Ebru Aksoy,12950.28,EUR,True,"{""$date"": ""2025-12-18T21:40:54.699000Z""}","{""$date"": ""2025-12-24T19:16:54.699000Z""}",mock,Günlük Harcamalar
"{""$oid"": ""29adb730d2496882268464d1""}","{""$oid"": ""909c8724416f6d9384d2eedd""}",Garanti Bankası,3765104083148721,Beyza Çelik,6169.83,TRY,True,"{""$date"": ""2025-12-19T18:36:54.699000Z""}","{""$date"": ""2025-12-24T19:13:54.699000Z""}",mock,Günlük Harcamalar
"{""$oid"": ""c0711b679d967eb1ab0e67d5""}","{""$oid"": ""c0f934ef5e3efc864e9770ba""}",Akbank,3330150227124415,Taha Yılmaz,18295.67,USD,True,"{""$date"": ""2025-12-22T08:35:54.699000Z""}","{""$date"": ""2025-12-24T19:10:54.699000Z""}",openbanking,Biriktirme Hesabım
"{""$oid"": ""b1e355a8d143ddbac59bfdf8""}","{""$oid"": ""8ba3d9e8c4722bbb555cd833""}",İş Bankası,3511035281024801,Tolga Koç,13502.65,EUR,True,"{""$date"": ""2025-12-22T19:45:54.699000Z""}","{""$date"": ""2025-12-24T19:07:54.699000Z""}",openbanking,Biriktirme Hesabım
"{""$oid"": ""73c55fca59e8642725e07404""}","{""$oid"": ""8f5da17351d8853d1771b5e2""}",Garanti Bankası,4281695255151736,Şeyma Taş,16393.99,USD,True,"{""$date"": ""2025-12-24T00:55:54.699000Z""}","{""$date"": ""2025-12-24T19:04:54.699000Z""}",mock,Maaş Kartım
"{""$oid"": ""cc2e4bd74eb1ab25be8f0d5a""}","{""$oid"": ""87a47f8143abd411c100ae5e""}",Akbank,1782911732413121,Recep Kılıç,8234.91,EUR,True,"{""$date"": ""2025-12-17T20:03:54.699000Z""}","{""$date"": ""2025-12-24T19:01:54.699000Z""}",manuel,Günlük Harcamalar
"{""$oid"": ""8ff52ef2bf3d46fd336be94f""}","{""$oid"": ""4616aec9f7ecbc06edf6de29""}",İş Bankası,4291190838419360,Gamze Aydın,4513.45,USD,True,"{""$date"": ""2025-12-20T17:47:54.699000Z""}","{""$date"": ""2025-12-24T18:58:54.699000Z""}",openbanking,Kredi Kartım
"{""$oid"": ""2c6728d21c688c5e86e6df69""}","{""$oid"": ""a7efa29b85f3b13bea969d4c""}",Garanti Bankası,4435204159874253,Burak Polat,11998.52,USD,False,"{""$date"": ""2025-12-17T20:49:54.699000Z""}","{""$date"": ""2025-12-24T18:55:54.699000Z""}",mock,Biriktirme Hesabım
"{""$oid"": ""335395fcf274d5947fd3265a""}","{""$oid"": ""bc6d892adab9bf09fc155ce9""}",Akbank,4240017012017290,Taha Tekin,5139.52,TRY,False,"{""$date"": ""2025-12-21T23:57:54.699000Z""}","{""$date"": ""2025-12-24T18:52:54.699000Z""}",manuel,Biriktirme Hesabım
"{""$oid"": ""dd40f7804c0ec53d07edb4b5""}","{""$oid"": ""cc529239e7420650631fdbc3""}",İş Bankası,9238255028003050,Kübra Şimşek,15029.05,TRY,True,"{""$date"": ""2025-12-18T08:18:54.699000Z""}","{""$date"": ""2025-12-24T18:49:54.699000Z""}",mock,Fatura Hesabım
"{""$oid"": ""c28c042343a9bc955a7434b5""}","{""$oid"": ""f937afb03d65bf479e3314e9""}",Garanti Bankası,4035104455564515,Berk Çetin,17178.2,EUR,True,"{""$date"": ""2025-12-18T04:05:54.699000Z""}","{""$date"": ""2025-12-24T18:46:54.699000Z""}",manuel,Biriktirme Hesabım
"{""$oid"": ""d4c8b1ecd7df6ae3e6856132""}","{""$oid"": ""1ba7ae457b29aae842ff0ca7""}",Akbank,4108353755904662,Sümeyye Sarı,17186.28,USD,True,"{""$date"": ""2025-12-21T03:56:54.699000Z""}","{""$date"": ""2025-12-24T18:43:54.699000Z""}",mock,Günlük Harcamalar
"{""$oid"": ""654efb265e96acdf2f00e026""}","{""$oid"": ""d9d43e7bea63f1b6360efc86""}",İş Bankası,2721524003307090,Ceren Yalçın,10220.78,EUR,True,"{""$date"": ""2025-12-21T15:15:54.699000Z""}","{""$date"": ""2025-12-24T18:40:54.699000Z""}",manuel,Kredi Kartım
"{""$oid"": ""5f9b0ff3d3e7560e586cf46d""}","{""$oid"": ""34a25da675ae4786278a5c6f""}",Garanti Bankası,4934046353105027,Beyza Arslan,11823.2,TRY,True,"{""$date"": ""2025-12-23T01:39:54.699000Z""}","{""$date"": ""2025-12-24T18:37:54.699000Z""}",manuel,Banka Kartım
"{""$oid"": ""bc4af234db1c865bb5dba060""}","{""$oid"": ""8adf9cb7606948485e34f873""}",Akbank,3121300553604840,Nazlı Şahin,10985.84,EUR,True,"{""$date"": ""2025-12-18T06:26:54.699000Z""}","{""$date"": ""2025-12-24T18:34:54.699000Z""}",mock,Banka Kartım
"{""$oid"": ""a62cb91c34aa27a2ea5bd47d""}","{""$oid"": ""80b092b653690a1b0941f5d9""}",İş Bankası,4558344352191041,Melis Bayram,3692.98,EUR,False,"{""$date"": ""2025-12-18T02:36:54.699000Z""}","{""$date"": ""2025-12-24T18:31:54.699000Z""}",mock,Kredi Kartım
"{""$oid"": ""23872bbcaf1a2939f85ffd6f""}","{""$oid"": ""33a7fa2069b3f44553bd4729""}",Garanti Bankası,4010751099543731,Aslı Toprak,8814.0,USD,True,"{""$date"": ""2025-12-20T02:46:54.699000Z""}","{""$date"": ""2025-12-24T18:28:54.699000Z""}",manuel,Kredi Kartım
"{""$oid"": ""99d953b426654fdd8681437b""}","{""$oid"": ""281c0b39b799e091444f6181""}",Akbank,4458890118199152,Gökhan Şimşek,3609.97,TRY,True,"{""$date"": ""2025-12-18T11:12:54.699000Z""}","{""$date"": ""2025-12-24T18:25:54.699000Z""}",openbanking,Kredi Kartım
"{""$oid"": ""b326eb1064cdd5b51d3c8cf5""}","{""$oid"": ""f38f6eb23c77888777226fc9""}",İş Bankası,3023912200571371,Bahar Erdem,3984.07,TRY,True,"{""$date"": ""2025-12-19T14:53:54.699000Z""}","{""$date"": ""2025-12-24T18:22:54.699000Z""}",manuel,Banka Kartım
"{""$oid"": ""10d94796b7f2220c797bbadc""}","{""$oid"": ""69ed66e8cc71b987bde1a4d9""}",Garanti Bankası,5130032310745037,Nisa Arslan,19290.51,EUR,True,"{""$date"": ""2025-12-24T03:46:54.699000Z""}","{""$date"": ""2025-12-24T18:19:54.699000Z""}",manuel,Kredi Kartım
"{""$oid"": ""3315857984a8ac70a448b729""}","{""$oid"": ""0e0ccab0e0305f872a3aa6ca""}",Akbank,1851624856257243,Yağmur Yalçın,16712.79,EUR,True,"{""$date"": ""2025-12-18T15:56:54.699000Z""}","{""$date"": ""2025-12-24T18:16:54.699000Z""}",manuel,Kredi Kartım
"{""$oid"": ""904e5d3ba6cd7d1485d7d8b3""}","{""$oid"": ""fc909e037704baa8686430c8""}",İş Bankası,1213284435705911,Serkan Demir,8402.8,EUR,False,"{""$date"": ""2025-12-23T02:36:54.699000Z""}","{""$date"": ""2025-12-24T18:13:54.699000Z""}",openbanking,Fatura Hesabım
"{""$oid"": ""a7435ffb6094d8f24ab21b04""}","{""$oid"": ""73e9c64243699b021d9db9f2""}",Garanti Bankası,4283122745186110,Mehmet Yalçın,4072.6,TRY,True,"{""$date"": ""2025-12-18T22:16:54.699000Z""}","{""$date"": ""2025-12-24T18:10:54.699000Z""}",mock,Biriktirme Hesabım
"{""$oid"": ""048b16a4d6557c8709b0ada9""}","{""$oid"": ""23e22c1c5268b686437d1eac""}",Akbank,5312130535535323,Barış Aksoy,18415.22,TRY,True,"{""$date"": ""2025-12-24T18:02:54.699000Z""}","{""$date"": ""2025-12-24T18:07:54.699000Z""}",mock,Banka Kartım
"{""$oid"": ""92d92bee809cd0d78306b37c""}","{""$oid"": ""074a69243b2dace8bf90af3a""}",İş Bankası,4258110350356463,Samet Koç,925.42,USD,True,"{""$date"": ""2025-12-21T20:34:54.699000Z""}","{""$date"": ""2025-12-24T18:04:54.699000Z""}",mock,Biriktirme Hesabım
"{""$oid"": ""250958b73547405f5d191e2e""}","{""$oid"": ""89d5500d757a0ab49b007217""}",Garanti Bankası,5160552377425430,Emre Toprak,18095.46,EUR,True,"{""$date"": ""2025-12-24T17:22:54.699000Z""}","{""$date"": ""2025-12-24T18:01:54.699000Z""}",manuel,Günlük Harcamalar
"{""$oid"": ""0d2746b872d0a0036b0ad8a3""}","{""$oid"": ""d4d7a39c0a583df2a0b83c63""}",Akbank,2775532232029975,Arda Erdoğan,18088.43,USD,True,"{""$date"": ""2025-12-22T05:21:54.699000Z""}","{""$date"": ""2025-12-24T17:58:54.699000Z""}",openbanking,Fatura Hesabım
"{""$oid"": ""44a7058173269f6a453e07f0""}","{""$oid"": ""205394db9d171ebc1b2b14be""}",İş Bankası,4933330658639501,Merve Polat,14379.71,EUR,True,"{""$date"": ""2025-12-20T01:17:54.699000Z""}","{""$date"": ""2025-12-24T17:55:54.699000Z""}",manuel,Günlük Harcamalar
"{""$oid"": ""6e5527a43f7951970f5a73e5""}","{""$oid"": ""aec13f4ac750915b4bbf8ecf""}",Garanti Bankası,1305371583152532,Elif Kılıç,19388.64,USD,True,"{""$date"": ""2025-12-18T02:55:54.699000Z""}","{""$date"": ""2025-12-24T17:52:54.699000Z""}",mock,Fatura Hesabım
"{""$oid"": ""5058b8dd7fe394a41c5364b0""}","{""$oid"": ""1634b873b666ccf9ec4b00d0""}",Akbank,2545412111237508,Can Demir,9379.59,TRY,True,"{""$date"": ""2025-12-23T00:40:54.699000Z""}","{""$date"": ""2025-12-24T17:49:54.699000Z""}",manuel,Banka Kartım
"{""$oid"": ""0296e5d86253797c4b29d77b""}","{""$oid"": ""4c83e9a4068e4226a39aea21""}",İş Bankası,5544640051305751,Kerem Doğan,5692.34,USD,True,"{""$date"": ""2025-12-21T06:24:54.699000Z""}","{""$date"": ""2025-12-24T17:46:54.699000Z""}",manuel,Maaş Kartım
"{""$oid"": ""258269e6f0a05567e26711d3""}","{""$oid"": ""e28ac8c35b92f0154e6ced1a""}",Garanti Bankası,2315327958452506,Arda Taş,14028.35,USD,True,"{""$date"": ""2025-12-20T18:52:54.699000Z""}","{""$date"": ""2025-12-24T17:43:54.699000Z""}",manuel,Fatura Hesabım
"{""$oid"": ""45150464d9fb67c74c9fb2d8""}","{""$oid"": ""da891b81d22c5a7f735b9de1""}",Akbank,9420941339501044,Hülya Çelik,17538.88,USD,True,"{""$date"": ""2025-12-22T09:22:54.699000Z""}","{""$date"": ""2025-12-24T17:40:54.699000Z""}",openbanking,Maaş Kartım
